project,vuln_id,source,severity,cvssV3,description
Ionic-Ionic_Framework.cdx,CVE-2025-15284,NVD,MEDIUM,3.7,"Improper Input Validation vulnerability in qs (parse modules) allows HTTP DoS.This issue affects qs: < 6.14.1.


Summary

The arrayLimit option in qs did not enforce limits for bracket notation (a[]=1"
Ionic-Ionic_Framework.cdx,CVE-2026-2391,NVD,MEDIUM,7.5,"### Summary
The `arrayLimit` option in qs does not enforce limits for comma-separated values when `comma: true` is enabled, allowing attackers to cause denial-of-service via memory exhaustion. This is"
Ionic-Ionic_Framework.cdx,CVE-2022-25883,NVD,HIGH,7.5,"Versions of the package semver before 7.5.2 are vulnerable to Regular Expression Denial of Service (ReDoS) via the function new Range, when untrusted user data is provided as a range."
Ionic-Ionic_Framework.cdx,CVE-2022-25883,NVD,HIGH,7.5,"Versions of the package semver before 7.5.2 are vulnerable to Regular Expression Denial of Service (ReDoS) via the function new Range, when untrusted user data is provided as a range."
Ionic-Ionic_Framework.cdx,CVE-2022-25883,NVD,HIGH,7.5,"Versions of the package semver before 7.5.2 are vulnerable to Regular Expression Denial of Service (ReDoS) via the function new Range, when untrusted user data is provided as a range."
Ionic-Ionic_Framework.cdx,CVE-2024-43799,NVD,MEDIUM,4.7,Send is a library for streaming files from the file system as a http response. Send passes untrusted user input to SendStream.redirect() which executes untrusted code. This issue is patched in send 0.
Ionic-Ionic_Framework.cdx,CVE-2026-29074,NVD,HIGH,7.5,"SVGO, short for SVG Optimizer, is a Node.js library and command-line application for optimizing SVG files. From version 2.1.0 to before version 2.8.1, from version 3.0.0 to before version 3.3.3, and b"
Ionic-Ionic_Framework.cdx,CVE-2022-25858,NVD,HIGH,7.5,"The package terser before 4.8.1, from 5.0.0 and before 5.14.2 are vulnerable to Regular Expression Denial of Service (ReDoS) due to insecure usage of regular expressions."
Ionic-Ionic_Framework.cdx,CVE-2022-25858,NVD,HIGH,7.5,"The package terser before 4.8.1, from 5.0.0 and before 5.14.2 are vulnerable to Regular Expression Denial of Service (ReDoS) due to insecure usage of regular expressions."
Ionic-Ionic_Framework.cdx,CVE-2025-68157,NVD,LOW,3.7,"Webpack is a module bundler. From version 5.49.0 to before 5.104.0, when experiments.buildHttp is enabled, webpack’s HTTP(S) resolver (HttpUriPlugin) enforces allowedUris only for the initial URL, but"
Ionic-Ionic_Framework.cdx,CVE-2025-68458,NVD,LOW,3.7,"Webpack is a module bundler. From version 5.49.0 to before 5.104.1, when experiments.buildHttp is enabled, webpack’s HTTP(S) resolver (HttpUriPlugin) can be bypassed to fetch resources from hosts outs"
Ionic-Ionic_Framework.cdx,CVE-2024-43788,NVD,MEDIUM,6.1,"Webpack is a module bundler. Its main purpose is to bundle JavaScript files for usage in a browser, yet it is also capable of transforming, bundling, or packaging just about any resource or asset. The"
Ionic-Ionic_Framework.cdx,CVE-2023-28154,NVD,CRITICAL,9.8,Webpack 5 before 5.76.0 does not avoid cross-realm object access. ImportParserPlugin.js mishandles the magic comment feature. An attacker who controls a property of an untrusted object can obtain acce
Ionic-Ionic_Framework.cdx,CVE-2023-26115,NVD,HIGH,7.5,All versions of the package word-wrap are vulnerable to Regular Expression Denial of Service (ReDoS) due to the usage of an insecure regular expression within the result variable.
Jahia-Jahia.cdx,CVE-2022-38778,NVD,MEDIUM,6.5,"A flaw (CVE-2022-38900) was discovered in one of Kibana’s third party dependencies, that could allow an authenticated user to perform a request that crashes the Kibana server process."
Jahia-Jahia.cdx,CVE-2022-38900,NVD,HIGH,7.5,decode-uri-component 0.2.0 is vulnerable to Improper Input Validation resulting in DoS.
Jahia-Jahia.cdx,CVE-2022-46337,NVD,CRITICAL,9.8,"A cleverly devised username might bypass LDAP authentication checks. In 
LDAP-authenticated Derby installations, this could let an attacker fill 
up the disk by creating junk Derby databases. In LDAP-"
Jahia-Jahia.cdx,CVE-2024-27088,NVD,MEDIUM,5.5,es5-ext contains ECMAScript 5 extensions. Passing functions with very long names or complex default argument names into `function#copy` or `function#toStringTokens` may cause the script to stall. The 
Jahia-Jahia.cdx,CVE-2025-13465,NVD,MEDIUM,5.3,Lodash versions 4.0.0 through 4.17.22 are vulnerable to prototype pollution in the _.unset and _.omit functions. An attacker can pass crafted paths which cause Lodash to delete methods from global pro
Jahia-Jahia.cdx,CVE-2026-26996,NVD,HIGH,7.5,minimatch is a minimal matching utility for converting glob expressions into JavaScript RegExp objects. Versions 10.2.0 and below are vulnerable to Regular Expression Denial of Service (ReDoS) when a 
Jahia-Jahia.cdx,CVE-2026-27904,NVD,HIGH,7.5,"minimatch is a minimal matching utility for converting glob expressions into JavaScript RegExp objects. Prior to version 10.2.3, 9.0.7, 8.0.6, 7.4.8, 6.2.2, 5.1.8, 4.2.5, and 3.1.4, nested `*()` extgl"
Jahia-Jahia.cdx,CVE-2026-27903,NVD,HIGH,7.5,"minimatch is a minimal matching utility for converting glob expressions into JavaScript RegExp objects. Prior to version 10.2.3, 9.0.7, 8.0.6, 7.4.8, 6.2.2, 5.1.8, 4.2.5, and 3.1.3, `matchOne()` perfo"
Jahia-Jahia.cdx,CVE-2022-25883,NVD,HIGH,7.5,"Versions of the package semver before 7.5.2 are vulnerable to Regular Expression Denial of Service (ReDoS) via the function new Range, when untrusted user data is provided as a range."
Jahia-Jahia.cdx,CVE-2026-27601,NVD,HIGH,7.5,"Underscore.js is a utility-belt library for JavaScript. Prior to 1.13.8, the _.flatten and _.isEqual functions use recursion without a depth limit. Under very specific conditions, detailed below, an a"
Jahia-Jahia.cdx,CVE-2025-12758,NVD,HIGH,7.5,Versions of the package validator before 13.15.22 are vulnerable to Incomplete Filtering of One or More Instances of Special Elements in the isLength() function that does not take into account Unicode
Jahia-Jahia.cdx,CVE-2023-26115,NVD,HIGH,7.5,All versions of the package word-wrap are vulnerable to Regular Expression Denial of Service (ReDoS) due to the usage of an insecure regular expression within the result variable.
Jenkins-Jenkins.cdx,CVE-2020-2239,NVD,MEDIUM,4.3,Jenkins Parameterized Remote Trigger Plugin 3.1.3 and earlier stores a secret unencrypted in its global configuration file on the Jenkins controller where it can be viewed by attackers with access to 
Jenkins-Jenkins.cdx,CVE-2019-10432,NVD,MEDIUM,5.4,"Jenkins HTML Publisher Plugin 1.20 and earlier did not escape the project and build display names in the HTML report frame, resulting in a cross-site scripting vulnerability exploitable by users able "
Jenkins-Jenkins.cdx,CVE-2018-1000175,NVD,MEDIUM,6.5,A path traversal vulnerability exists in Jenkins HTML Publisher Plugin 1.15 and older in HtmlPublisherTarget.java that allows attackers able to configure the HTML Publisher build step to override arbi
Jenkins-Jenkins.cdx,CVE-2024-28151,NVD,MEDIUM,4.3,"Jenkins HTML Publisher Plugin 1.32 and earlier archives invalid symbolic links in report directories on agents and recreates them on the controller, allowing attackers with Item/Configure permission t"
Jenkins-Jenkins.cdx,CVE-2024-28150,NVD,MEDIUM,4.7,"Jenkins HTML Publisher Plugin 1.32 and earlier does not escape job names, report names, and index page titles shown as part of the report frame, resulting in a stored cross-site scripting (XSS) vulner"
Jenkins-Jenkins.cdx,CVE-2025-53651,NVD,MEDIUM,6.3,"Jenkins HTML Publisher Plugin 425 and earlier displays log messages that include the absolute paths of files archived during the Publish HTML reports post-build step, exposing information about the Je"
Jenkins-Jenkins.cdx,CVE-2023-50572,NVD,MEDIUM,5.5,An issue in the component GroovyEngine.execute of jline-groovy v3.24.1 allows attackers to cause an OOM (OutofMemory) error.
Jenkins-Jenkins.cdx,CVE-2019-10337,NVD,HIGH,7.5,"An XML external entities (XXE) vulnerability in Jenkins Token Macro Plugin 2.7 and earlier allowed attackers able to control a the content of the input file for the ""XML"" macro to have Jenkins resolve"
Jenkins-Jenkins.cdx,CVE-2019-1003011,NVD,HIGH,8.1,"An information exposure and denial of service vulnerability exists in Jenkins Token Macro Plugin 2.5 and earlier in src/main/java/org/jenkinsci/plugins/tokenmacro/Parser.java, src/main/java/org/jenkin"
Jetpack-JetPack.cdx,CVE-2022-37620,NVD,HIGH,7.5,A Regular Expression Denial of Service (ReDoS) flaw was found in kangax html-minifier 4.0.0 because of the reCustomIgnore regular expression.
Joomla-Joomla.cdx,CVE-2007-5457,NVD,MEDIUM,,Multiple PHP remote file inclusion vulnerabilities in Michael Dempfle Joomla Flash Uploader (com_jfu or com_joomla_flash_uploader) 2.5.1 component for Joomla! allow remote attackers to execute arbitra
Joomla-Joomla.cdx,CVE-2007-5362,NVD,MEDIUM,,Multiple PHP remote file inclusion vulnerabilities in the Avant-Garde Solutions MOSMedia Lite (com_mosmedia) 4.5.1 component for Mambo and Joomla! allow remote attackers to execute arbitrary PHP code 
Joomla-Joomla.cdx,CVE-2007-5451,NVD,MEDIUM,,PHP remote file inclusion vulnerability in admin.color.php in the com_colorlab (aka com_color) 1.0 component for Joomla! allows remote attackers to execute arbitrary PHP code via a URL in the mosConfi
Joomla-Joomla.cdx,CVE-2007-5363,NVD,MEDIUM,,PHP remote file inclusion vulnerability in admin.panoramic.php in the Panoramic Picture Viewer (com_panoramic) mambot (plugin) 1.0 for Joomla! allows remote attackers to execute arbitrary PHP code via
Joomla-Joomla.cdx,CVE-2007-5309,NVD,MEDIUM,,PHP remote file inclusion vulnerability in admin.wmtgallery.php in the webmaster-tips.net Flash Image Gallery (com_wmtgallery) 1.0 component for Joomla! allows remote attackers to execute arbitrary PH
Joomla-Joomla.cdx,CVE-2007-5310,NVD,MEDIUM,,PHP remote file inclusion vulnerability in admin.wmtportfolio.php in the webmaster-tips.net wmtportfolio 1.0 (com_wmtportfolio) component for Joomla! allows remote attackers to execute arbitrary PHP c
Joomla-Joomla.cdx,CVE-2007-5410,NVD,MEDIUM,,PHP remote file inclusion vulnerability in admin.wmtrssreader.php in the webmaster-tips.net Flash RSS Reader (com_wmtrssreader) 1.0 component for Joomla! allows remote attackers to execute arbitrary P
Joomla-Joomla.cdx,CVE-2007-5389,NVD,MEDIUM,,PHP remote file inclusion vulnerability in preview.php in the swMenuFree (com_swmenufree) 4.6 component for Joomla! allows remote attackers to execute arbitrary PHP code via a URL in the mosConfig_abs
Joomla-Joomla.cdx,CVE-2008-2633,NVD,HIGH,,Multiple SQL injection vulnerabilities in the EXP JoomRadio (com_joomradio) component 1.0 for Joomla! allow remote attackers to execute arbitrary SQL commands via the id parameter in a (1) show_radio 
Joomla-Joomla.cdx,CVE-2008-0561,NVD,HIGH,,SQL injection vulnerability in index.php in the Arthur Konze AkoGallery (com_akogallery) 2.5 beta component for Mambo and Joomla! allows remote attackers to execute arbitrary SQL commands via the id p
Joomla-Joomla.cdx,CVE-2008-0517,NVD,HIGH,,SQL injection vulnerability in index.php in the Darko Selesi EstateAgent (com_estateagent) 0.1 component for Mambo 4.5.x and Joomla! allows remote attackers to execute arbitrary SQL commands via the o
Joomla-Joomla.cdx,CVE-2008-0829,NVD,HIGH,,SQL injection vulnerability in jooget.php in the Joomlapixel Jooget! (com_jooget) 2.6.8 component for Joomla! and Mambo allows remote attackers to execute arbitrary SQL commands via the id parameter i
Joomla-Joomla.cdx,CVE-2008-2564,NVD,HIGH,,SQL injection vulnerability in the JotLoader (com_jotloader) component 1.2.1.a and earlier for Joomla! allows remote attackers to execute arbitrary SQL commands via the cid parameter to index.php.
Joomla-Joomla.cdx,CVE-2008-2568,NVD,HIGH,,SQL injection vulnerability in the Simple Shop Galore (com_simpleshop) component 3.4 and earlier for Joomla! allows remote attackers to execute arbitrary SQL commands via the catid parameter in a brow
Joomla-Joomla.cdx,CVE-2008-2632,NVD,HIGH,,SQL injection vulnerability in the acctexp (com_acctexp) component 0.12.x and earlier for Joomla! allows remote attackers to execute arbitrary SQL commands via the usage parameter in a subscribe actio
Joomla-Joomla.cdx,CVE-2008-2676,NVD,HIGH,,SQL injection vulnerability in the iJoomla News Portal (com_news_portal) component 1.0 and earlier for Joomla! allows remote attackers to execute arbitrary SQL commands via the Itemid parameter to ind
Joomla-Joomla.cdx,CVE-2007-5065,NVD,HIGH,,PHP remote file inclusion vulnerability in admin.slideshow1.php in the Flash Slide Show (com_slideshow) component for Joomla! allows remote attackers to execute arbitrary PHP code via a URL in the mos
Joomla-Joomla.cdx,CVE-2008-2990,NVD,HIGH,,PHP remote file inclusion vulnerability in facileforms.frame.php in the FacileForms (com_facileforms) component 1.4.4 for Mambo and Joomla! allows remote attackers to execute arbitrary PHP code via a 
Kubernetes-k8s.cdx,CVE-2024-3566,NVD,CRITICAL,9.8,A command inject vulnerability allows an attacker to perform command injection on Windows applications that indirectly depend on the CreateProcess function when the specific conditions are satisfied.
Kubernetes-k8s.cdx,CVE-2025-68121,NVD,CRITICAL,10.0,"During session resumption in crypto/tls, if the underlying Config has its ClientCAs or RootCAs fields mutated between the initial handshake and the resumed handshake, the resumed handshake may succeed"
Kubernetes-k8s.cdx,CVE-2021-22570,NVD,MEDIUM,5.5,"Nullptr dereference when a null char is present in a proto symbol. The symbol is parsed incorrectly, leading to an unchecked call into the proto file's name during generation of the resulting error me"
Kubernetes-k8s.cdx,CVE-2015-5237,NVD,HIGH,8.8,protobuf allows remote authenticated attackers to cause a heap-based buffer overflow.
Kubernetes-k8s.cdx,CVE-2024-7254,NVD,HIGH,7.5,Any project that parses untrusted Protocol Buffers data containing an arbitrary number of nested groups / series of SGROUP tags can corrupted by exceeding the stack limit i.e. StackOverflow. Parsing n
Kubernetes-k8s.cdx,CVE-2021-22570,NVD,MEDIUM,5.5,"Nullptr dereference when a null char is present in a proto symbol. The symbol is parsed incorrectly, leading to an unchecked call into the proto file's name during generation of the resulting error me"
Kubernetes-k8s.cdx,CVE-2015-5237,NVD,HIGH,8.8,protobuf allows remote authenticated attackers to cause a heap-based buffer overflow.
Kubernetes-k8s.cdx,CVE-2024-7254,NVD,HIGH,7.5,Any project that parses untrusted Protocol Buffers data containing an arbitrary number of nested groups / series of SGROUP tags can corrupted by exceeding the stack limit i.e. StackOverflow. Parsing n
Kubernetes-k8s.cdx,CVE-2021-22570,NVD,MEDIUM,5.5,"Nullptr dereference when a null char is present in a proto symbol. The symbol is parsed incorrectly, leading to an unchecked call into the proto file's name during generation of the resulting error me"
Kubernetes-k8s.cdx,CVE-2015-5237,NVD,HIGH,8.8,protobuf allows remote authenticated attackers to cause a heap-based buffer overflow.
Kubernetes-k8s.cdx,CVE-2024-7254,NVD,HIGH,7.5,Any project that parses untrusted Protocol Buffers data containing an arbitrary number of nested groups / series of SGROUP tags can corrupted by exceeding the stack limit i.e. StackOverflow. Parsing n
Less-Less.cdx,CVE-2020-10517,NVD,MEDIUM,4.3,An improper access control vulnerability was identified in GitHub Enterprise Server that allowed authenticated users of the instance to determine the names of unauthorized private repositories given t
